task_id,correct_shape,correct_size,generated_shape,generated_size,accuracy,failed,error_type,correct_grid,generated_grid,source_file,shape_match,size_diff,size_ratio
b190f7f5,"(16, 16)",256,"(1, 42)",42.0,0.0,False,,"0 3 3 0 0 0 0 0 0 0 0 0 0 1 1 0
3 3 3 3 0 0 0 0 0 0 0 0 1 1 1 1
3 0 0 3 0 0 0 0 0 0 0 0 1 0 0 1
3 3 3 3 0 0 0 0 0 0 0 0 1 1 1 1
0 0 0 0 0 2 2 0 0 2 2 0 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 2 0 0 2 2 0 0 2 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 0 2 2 0 0 2 2 0 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 0 0 0 2 0 0 2 2 0 0 2 0 0 0 0
0 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0
0 3 3 0 0 0 0 0 0 0 0 0 0 3 3 0
3 3 3 3 0 0 0 0 0 0 0 0 3 3 3 3
3 0 0 3 0 0 0 0 0 0 0 0 3 0 0 3
3 3 3 3 0 0 0 0 0 0 0 0 3 3 3 3",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,214.0,0.1640625
b1948b0a,"(4, 4)",16,"(4, 4)",16.0,68.75,False,,"2 7 7 2
2 7 2 7
7 7 7 2
7 2 7 2","2 2 7 2
2 2 7 7
7 7 2 7
7 2 7 2",llada_resume.out,True,0.0,1.0
b230c067,"(10, 10)",100,"(5, 10)",50.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0
0 2 2 0 0 0 1 1 1 0
0 0 2 0 0 0 0 0 1 0
0 2 0 0 0 0 0 1 0 0
0 2 2 2 0 0 1 1 1 1
0 0 0 0 0 0 0 0 0 0
0 0 0 1 1 1 0 0 0 0
0 0 0 0 0 1 0 0 0 0
0 0 0 0 1 0 0 0 0 0
0 0 0 1 1 1 1 0 0 0","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0",llada_resume.out,False,50.0,0.5
b27ca6d3,"(17, 16)",272,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 3 3 3 3 0 0 2 0 2
0 0 0 0 0 0 0 3 2 2 3 0 0 0 0 0
0 0 0 0 0 0 0 3 3 3 3 0 2 0 0 0
0 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0
0 3 2 2 3 0 0 0 0 0 0 0 0 3 3 3
0 3 3 3 3 0 0 0 0 0 0 0 0 3 2 3
0 0 0 0 0 0 2 0 0 0 0 0 0 3 2 3
2 0 0 0 0 0 0 2 3 3 3 0 0 3 3 3
0 0 0 0 0 0 0 0 3 2 3 2 0 0 0 0
0 0 2 0 2 3 3 3 3 2 3 0 0 0 0 0
0 2 0 0 0 3 2 2 3 3 3 2 0 2 0 0
0 0 0 2 0 3 3 3 3 0 0 0 0 0 0 2
0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,230.0,0.15441176470588236
b2862040,"(16, 15)",240,"(1, 42)",42.0,0.0,False,,"1 1 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 1 9 9 9
9 9 9 8 8 8 8 8 9 9 9 1 9 9 9
9 9 9 9 8 9 9 8 9 9 9 1 9 9 9
9 9 9 9 8 9 9 8 9 9 9 1 9 9 9
9 9 9 9 8 8 8 8 9 9 9 1 9 9 1
9 9 9 9 9 9 9 8 9 9 9 1 1 1 1
1 1 1 1 9 9 9 8 9 9 9 1 9 9 1
1 9 9 1 9 9 9 9 9 9 9 9 9 9 1
1 9 9 1 9 9 9 9 9 9 9 9 9 1 1
1 1 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
9 9 9 8 8 8 8 8 8 9 9 9 1 1 9
9 9 9 8 9 9 9 9 8 9 9 9 9 1 9
9 9 9 8 9 9 9 9 8 9 9 9 9 1 9
9 9 9 8 8 8 8 8 8 8 9 9 9 1 9",9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 8 8 8 8 8 8 9 9 9 9 1 1 1 1 9 9 9 9 9 9 9 9 9 9 9 9,llada_resume.out,False,198.0,0.175
b548a754,"(13, 13)",169,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 6 6 6 6 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 4 4 4 6 0 0 0 0 0
0 0 0 6 6 6 6 6 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,127.0,0.2485207100591716
b60334d2,"(9, 9)",81,"(1, 42)",42.0,0.0,False,,"5 1 5 0 0 0 0 0 0
1 0 1 0 0 0 0 0 0
5 1 5 5 1 5 0 0 0
0 0 0 1 0 1 0 0 0
0 0 0 5 1 5 5 1 5
0 0 0 0 0 0 1 0 1
0 5 1 5 0 0 5 1 5
0 1 0 1 0 0 0 0 0
0 5 1 5 0 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,39.0,0.5185185185185185
b6afb2da,"(10, 10)",100,"(1, 42)",42.0,0.0,False,,"0 1 4 4 1 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 4 2 2 4 0 0 0 0 0
0 1 4 4 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 1 4 4 4 4 1
0 0 0 0 4 2 2 2 2 4
0 0 0 0 1 4 4 4 4 1",1 4 4 4 4 1 0 0 0 0 4 2 2 2 2 4 0 0 0 0 4 2 2 2 2 4 0 0 0 0 4 2 2 2 2 4 0 0 0 0 4 2,llada_resume.out,False,58.0,0.42
b7249182,"(19, 9)",171,"(5, 9)",45.0,0.0,False,,"0 0 0 0 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 0 0 7 0 0 0 0 0
0 7 7 7 7 7 0 0 0
0 7 0 0 0 7 0 0 0
0 6 0 0 0 6 0 0 0
0 6 6 6 6 6 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 6 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0","0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0",llada_resume.out,False,126.0,0.2631578947368421
b782dc8a,"(15, 15)",225,"(2, 1)",2.0,0.0,False,,"8 8 4 8 0 0 8 3 4 3 4 3 4 3 4
0 8 3 8 8 8 8 4 8 8 8 8 8 8 8
0 8 4 3 4 3 4 3 8 0 0 0 0 0 8
0 8 8 8 8 8 8 4 8 8 8 0 8 8 8
0 0 0 0 0 0 8 3 4 3 8 0 8 0 0
8 8 8 8 8 0 8 8 8 4 8 0 8 0 8
4 3 4 3 8 0 0 0 8 3 8 0 8 0 8
8 8 8 4 8 8 8 0 8 4 8 0 8 8 8
0 0 8 3 4 3 8 0 8 3 8 0 0 0 0
8 0 8 8 8 4 8 8 8 4 8 8 8 0 8
8 0 0 0 8 3 4 3 4 3 4 3 8 0 8
8 8 8 0 8 4 8 8 8 8 8 8 8 0 8
4 3 8 0 8 3 8 0 0 0 0 0 0 0 8
8 4 8 8 8 4 8 0 8 8 8 8 8 8 8
8 3 4 3 4 3 8 0 8 0 0 0 0 0 0","1
8 8 0 8 0 0 8 0 0 0 0 0 0 0 0 0 8 0 8 8 8 8 4 8 8 8 8 8 8",llada_resume.out,False,223.0,0.008888888888888889
b8825c91,"(16, 16)",256,"(1, 43)",43.0,0.0,False,,"7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7
7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7
8 1 6 9 2 6 6 1 1 6 6 2 9 6 1 8
1 8 9 1 6 6 1 1 1 1 6 6 1 9 8 1
9 8 2 6 8 7 6 6 6 6 7 8 6 2 8 9
8 8 6 6 7 7 6 5 5 6 7 7 6 6 8 8
2 6 6 1 6 6 5 5 5 5 6 6 1 6 6 2
6 6 1 1 6 5 5 7 7 5 5 6 1 1 6 6
6 6 1 1 6 5 5 7 7 5 5 6 1 1 6 6
2 6 6 1 6 6 5 5 5 5 6 6 1 6 6 2
8 8 6 6 7 7 6 5 5 6 7 7 6 6 8 8
9 8 2 6 8 7 6 6 6 6 7 8 6 2 8 9
1 8 9 1 6 6 1 1 1 1 6 6 1 9 8 1
8 1 6 9 2 6 6 1 1 6 6 2 9 6 1 8
7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7
7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7",7 7 8 1 9 8 2 6 6 2 8 9 1 8 7 7 7 1 1 8 8 8 6 6 6 6 8 8 8 1 1 7 8 1 6 9 2 6 6 1 1 6 6,llada_resume.out,False,213.0,0.16796875
b8cdaf2b,"(9, 9)",81,"(4, 11)",44.0,0.0,False,,"0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0 2
0 2 0 0 0 0 0 2 0
0 0 2 0 0 0 2 0 0
0 0 0 8 8 8 0 0 0
8 8 8 2 2 2 8 8 8","0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0
8 8 8 2 2 2 8 8 8",llada_resume.out,False,37.0,0.5432098765432098
b91ae062,"(12, 12)",144,"(7, 6)",42.0,0.0,False,,"0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 1 1 1 1 0 0 0 0
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
0 0 0 0 8 8 8 8 7 7 7 7
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0
9 9 9 9 9 9 9 9 0 0 0 0","0 0 1 1 0 0
0 0 1 1 0 0
0 0 1 1 0 0
0 0 8 8 7 7
0 0 8 8 7 7
9 9 9 9 0 0
9 9 9 9 0 0",llada_resume.out,False,102.0,0.2916666666666667
b94a9452,"(6, 6)",36,"(4, 11)",44.0,0.0,False,,"8 8 8 8 8 8
8 8 8 8 8 8
8 8 3 3 8 8
8 8 3 3 8 8
8 8 8 8 8 8
8 8 8 8 8 8","8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8 8 8
8 8 8 8 8 8 8 8 8",llada_resume.out,False,8.0,1.2222222222222223
b9b7f026,"(1, 1)",1,"(1, 42)",42.0,0.0,False,,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,llada_resume.out,False,41.0,42.0
ba26e723,"(3, 17)",51,"(3, 11)",33.0,0.0,False,,"0 4 0 6 0 4 0 4 0 6 0 4 0 4 0 6 0
6 4 4 6 4 4 6 4 4 6 4 4 6 4 4 6 4
6 0 4 0 4 0 6 0 4 0 4 0 6 0 4 0 4","0 4 0 6 0 4 0 4 0 6 0
6 4 4 6 4 4 6 4 4 6 4 4 6 4 4
6 0 4 0 4 0 6 0 4 0 4 0 6 0 4 0",llada_resume.out,False,18.0,0.6470588235294118
ba97ae07,"(11, 6)",66,"(7, 6)",42.0,0.0,False,,"0 0 4 4 0 0
0 0 4 4 0 0
5 5 5 5 5 5
5 5 5 5 5 5
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0","0 0 4 4 0 0
0 0 4 4 0 0
5 5 4 4 5 5
5 5 4 4 5 5
0 0 4 4 0 0
0 0 4 4 0 0
0 0 4 4 0 0",llada_resume.out,False,24.0,0.6363636363636364
bb43febb,"(10, 10)",100,"(2, 21)",42.0,0.0,False,,"5 5 5 5 5 5 0 0 0 0
5 2 2 2 2 5 0 0 0 0
5 5 5 5 5 5 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 5 5 5 5 5 5 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 2 2 2 2 2 5
0 0 0 5 5 5 5 5 5 5","0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0",llada_resume.out,False,58.0,0.42
bbc9ae5d,"(6, 12)",72,"(3, 12)",36.0,0.0,False,,"1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0
1 1 1 1 1 0 0 0 0 0 0 0
1 1 1 1 1 1 0 0 0 0 0 0
1 1 1 1 1 1 1 0 0 0 0 0
1 1 1 1 1 1 1 1 0 0 0 0","1 1 1 0 0 0 0 0 0 0 0 0
1 1 1 1 0 0 0 0 0 0 0 0 0 0
1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0",llada_resume.out,False,36.0,0.5
bc1d5164,"(3, 3)",9,"(3, 3)",9.0,100.0,False,,"0 1 1
1 0 0
0 1 1","0 1 1
1 0 0
0 1 1",llada_resume.out,True,0.0,1.0
bd4472b8,"(12, 5)",60,"(8, 5)",40.0,0.0,False,,"1 2 3 4 8
5 5 5 5 5
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8","1 2 3 4 8
5 5 5 5 5
1 1 1 1 1
2 2 2 2 2
3 3 3 3 3
4 4 4 4 4
8 8 8 8 8
5 5 5 5 5",llada_resume.out,False,20.0,0.6666666666666666
bda2d7a6,"(6, 6)",36,"(5, 6)",30.0,0.0,False,,"1 1 1 1 1 1
1 9 9 9 9 1
1 9 0 0 9 1
1 9 0 0 9 1
1 9 9 9 9 1
1 1 1 1 1 1","0 0 0 0 0 0
0 9 9 9 9 0
0 9 1 1 9 0
0 9 1 1 9 0
0 9 9 9 9 0",llada_resume.out,False,6.0,0.8333333333333334
bdad9b1f,"(6, 6)",36,"(6, 6)",36.0,86.11,False,,"0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 8 0 0
2 2 2 4 2 2
0 0 0 8 0 0","0 0 0 8 0 0
0 0 0 8 0 0
0 0 0 0 0 0
0 0 0 0 0 0
2 2 2 2 4 2
0 0 0 0 0 0",llada_resume.out,True,0.0,1.0
be94b721,"(4, 3)",12,"(3, 10)",30.0,0.0,False,,"3 3 3
3 3 3
3 0 3
3 0 3","0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0",llada_resume.out,False,18.0,2.5
beb8660c,"(11, 8)",88,"(11, 4)",44.0,0.0,False,,"0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 9
0 0 0 0 0 0 7 7
0 0 0 0 0 6 6 6
0 0 0 0 1 1 1 1
0 0 0 4 4 4 4 4
0 0 3 3 3 3 3 3
0 2 2 2 2 2 2 2
8 8 8 8 8 8 8 8","0 0 0 6
0 0 0 1
0 0 0 0
0 0 0 4
0 0 0 7
0 0 0 0
0 0 0 2
0 0 0 3
0 9
0 0 0 0
8 8 8 8",llada_resume.out,False,44.0,0.5
c0f76784,"(12, 12)",144,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 0 0 0
0 5 5 5 5 5 0 0 0 0 0 0
0 5 8 8 8 5 0 0 0 0 0 0
0 5 8 8 8 5 0 0 0 0 0 0
0 5 8 8 8 5 0 0 5 5 5 0
0 5 5 5 5 5 0 0 5 6 5 0
0 0 0 0 0 0 0 0 5 5 5 0
0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 5 5 5 5 0 0 0 0
0 0 0 0 5 7 7 5 0 0 0 0
0 0 0 0 5 7 7 5 0 0 0 0
0 0 0 0 5 5 5 5 0 0 0 0",0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 5 5 0 0 0 0 0 0 0 5 8 8 8 5 0 0 0 0 0 0 0 5 8 8 8 5,llada_resume.out,False,102.0,0.2916666666666667
c1d99e64,"(27, 25)",675,"(1, 42)",42.0,0.0,False,,"4 0 4 0 4 4 2 0 4 4 4 4 0 4 4 4 4 4 0 4 4 2 4 0 0
4 4 4 0 0 4 2 4 4 0 4 4 4 4 4 4 0 4 4 4 4 2 4 0 0
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
4 0 4 4 4 0 2 4 4 4 4 4 0 4 4 4 4 4 4 4 4 2 4 4 0
4 4 0 4 4 4 2 0 0 0 4 4 4 4 0 4 4 4 0 4 4 2 4 4 4
4 4 4 0 4 4 2 4 4 4 4 4 4 4 4 4 4 0 4 0 4 2 4 0 4
4 0 0 4 0 4 2 4 4 4 4 4 4 0 4 0 4 4 4 0 4 2 4 4 4
4 4 4 4 4 0 2 4 0 4 0 0 4 4 0 0 4 4 4 0 0 2 0 4 0
0 4 4 0 4 4 2 4 4 0 4 4 0 4 4 0 0 4 0 4 0 2 4 0 4
4 4 4 0 4 4 2 0 4 4 4 4 4 0 0 4 0 4 4 4 0 2 4 4 4
4 0 4 4 4 0 2 4 0 4 4 0 4 4 0 4 4 0 4 4 0 2 0 0 4
4 4 0 4 0 0 2 4 4 4 0 4 4 4 4 4 4 0 4 4 4 2 4 4 4
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
0 4 4 0 0 0 2 0 4 4 4 4 0 4 4 0 0 4 4 4 4 2 0 4 4
4 4 4 4 4 4 2 4 4 4 4 0 4 0 4 4 0 4 4 4 4 2 4 4 4
4 4 4 4 4 0 2 4 0 4 0 0 4 4 4 4 4 4 4 4 0 2 4 0 4
0 4 4 4 4 4 2 4 4 4 4 4 0 4 0 4 4 0 4 4 4 2 4 4 0
0 4 4 4 4 0 2 4 4 4 0 4 0 4 0 4 4 4 4 4 4 2 0 4 4
4 4 4 0 4 4 2 0 4 0 4 4 4 4 4 4 4 4 4 4 4 2 0 0 0
4 4 0 4 4 4 2 4 4 0 4 4 4 0 4 4 4 0 4 4 0 2 0 4 4
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
4 4 4 4 0 4 2 4 0 4 4 4 0 0 0 0 4 0 4 4 4 2 4 4 4
0 4 4 4 4 4 2 4 0 4 0 4 4 0 4 4 0 4 4 0 4 2 4 4 4
4 4 4 4 4 4 2 4 4 0 0 0 0 4 4 4 0 0 4 4 4 2 4 4 0
4 0 4 0 4 4 2 4 0 0 0 4 4 4 4 4 0 4 0 4 4 2 0 4 0
4 4 0 4 0 4 2 0 4 0 4 4 0 4 4 0 0 0 4 0 4 2 4 4 4
4 0 0 4 4 4 2 4 0 4 4 4 4 4 0 4 4 4 4 0 0 2 4 4 4",4 0 4 0 4 4 0 0 4 4 4 4 0 4 4 4 4 4 0 4 4 0 4 0 0 4 4 4 0 0 4 0 4 4 0 4 4 4 4 4 4 0,llada_resume.out,False,633.0,0.06222222222222222
c3e719e8,"(9, 9)",81,"(4, 9)",36.0,0.0,False,,"1 1 7 1 1 7 0 0 0
7 4 1 7 4 1 0 0 0
5 1 7 5 1 7 0 0 0
0 0 0 0 0 0 1 1 7
0 0 0 0 0 0 7 4 1
0 0 0 0 0 0 5 1 7
0 0 0 1 1 7 0 0 0
0 0 0 7 4 1 0 0 0
0 0 0 5 1 7 0 0 0","1 1 7 0 0 0 0 0 0
7 4 1 0 0 0 0 0 0
5 1 7 0 0 0 0 0 0
0 0 0 0 0 0 1 1 7 7 4 1 5 1 7",llada_resume.out,False,45.0,0.4444444444444444
c3f564a4,"(16, 16)",256,"(1, 42)",42.0,0.0,False,,"1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8
2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1
3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2
4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3
5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4
6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5
7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6
8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7
1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8
2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1
3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2
4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3
5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4
6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5
7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6
8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7",1 2 3 4 5 6 7 1 2 3 4 5 6 7 1 2 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 3 4 5 6 7 8 1 2 3 4,llada_resume.out,False,214.0,0.1640625
c444b776,"(19, 29)",551,"(1, 42)",42.0,0.0,False,,"0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0
0 2 0 0 0 0 0 2 0 4 0 2 0 0 0 0 0 2 0 4 0 2 0 0 0 0 0 2 0
0 3 0 0 0 0 0 2 0 4 0 3 0 0 0 0 0 2 0 4 0 3 0 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 4 0 0 0 0 2 0 0 0 0 4 0 0 0 0 2 0 0 0 0
0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 6 0 0 0 0 0 0 4 0 0 6 0 0 0 0 0 0 4 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 6 0 0 4 0 0 0 0 0 0 6 0 0 4 0 0 0 0 0 0 6 0 0
4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0 4 0 0 0 0 3 0 0 0 0
0 2 0 0 0 0 0 2 0 4 0 2 0 0 0 0 0 2 0 4 0 2 0 0 0 0 0 2 0
0 3 0 0 0 0 0 2 0 4 0 3 0 0 0 0 0 2 0 4 0 3 0 0 0 0 0 2 0
0 0 0 0 2 0 0 0 0 4 0 0 0 0 2 0 0 0 0 4 0 0 0 0 2 0 0 0 0
0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 6 0 0 0 0 0 0 4 0 0 6 0 0 0 0 0 0 4 0 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 6 0 0 4 0 0 0 0 0 0 6 0 0 4 0 0 0 0 0 0 6 0 0",0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0,llada_resume.out,False,509.0,0.07622504537205081
c59eb873,"(10, 10)",100,"(5, 8)",40.0,0.0,False,,"2 2 0 0 0 0 7 7 8 8
2 2 0 0 0 0 7 7 8 8
2 2 1 1 1 1 0 0 0 0
2 2 1 1 1 1 0 0 0 0
0 0 5 5 6 6 6 6 0 0
0 0 5 5 6 6 6 6 0 0
3 3 5 5 6 6 0 0 0 0
3 3 5 5 6 6 0 0 0 0
0 0 5 5 0 0 0 0 0 0
0 0 5 5 0 0 0 0 0 0","2 2 0 0 7 7 8 8
2 2 1 1 0 0 0 0
0 0 5 5 6 6 6 0
3 3 5 5 6 6 0 0
0 0 5 5 0 0 0 0",llada_resume.out,False,60.0,0.4
c8cbb738,"(7, 7)",49,"(2, 20)",40.0,0.0,False,,"3 8 6 1 6 8 3
8 8 8 8 8 8 8
2 8 8 8 8 8 2
1 8 8 8 8 8 1
2 8 8 8 8 8 2
8 8 8 8 8 8 8
3 8 6 1 6 8 3","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1",llada_resume.out,False,9.0,0.8163265306122449
c8f0f002,"(3, 5)",15,"(3, 5)",15.0,46.67,False,,"1 5 5 1 5
8 1 5 5 5
8 5 1 5 8","1 7 7 1 7
8 1 7 7 7
8 7 1 7 8",llada_resume.out,True,0.0,1.0
c9e6f938,"(3, 6)",18,"(3, 6)",18.0,77.78,False,,"7 7 0 0 7 7
0 7 0 0 7 0
0 0 7 7 0 0","7 7 0 7 7 0
0 7 0 0 7 0
0 0 7 0 0 7",llada_resume.out,True,0.0,1.0
